pokemonId,type,type2,baseAttack,baseDefense,baseStamina,pokedexHeightM,pokedexWeightKg,candyToEvolve,kmBuddyDistance,thirdMoveStardustToUnlock,thirdMoveCandyToUnlock,shadowPurificationStardustNeeded,shadowPurificationCandyNeeded,quickMoves,cinematicMoves,eliteQuickMove,eliteCinematicMove,megaId,megaAttack,megaDefense,megaStamina,megaHeightM,megaWeightKg,megaType1,megaType2,pokedexNumber,form
GRIMMSNARL,DARK,FAIRY,227.0,139.0,216.0,1.5,61.0,,5.0,50000.0,50.0,,,"['BITE_FAST', 'SUCKER_PUNCH_FAST', 'LOW_KICK_FAST']","['FOUL_PLAY', 'DARK_PULSE', 'PLAY_ROUGH', 'POWER_UP_PUNCH']",,,,,,,,,,,0861,POKEMON_GRIMMSNARL
OBSTAGOON,DARK,NORMAL,180.0,194.0,212.0,1.6,46.0,,3.0,10000.0,25.0,3000.0,3.0,"['COUNTER_FAST', 'LICK_FAST']","['CROSS_CHOP', 'NIGHT_SLASH', 'HYPER_BEAM', 'GUNK_SHOT']",,['OBSTRUCT'],,,,,,,,,0862,POKEMON_OBSTAGOON
PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,"['METAL_CLAW_FAST', 'SHADOW_CLAW_FAST']","['IRON_HEAD', 'CLOSE_COMBAT', 'PLAY_ROUGH', 'FOUL_PLAY', 'TRAILBLAZE']",,,,,,,,,,,0863,POKEMON_PERRSERKER
CURSOLA,GHOST,,253.0,182.0,155.0,1.0,0.4,,3.0,50000.0,50.0,,,"['TACKLE_FAST', 'ASTONISH_FAST']","['ROCK_BLAST', 'POWER_GEM', 'NIGHT_SHADE']",,,,,,,,,,,0864,POKEMON_CURSOLA
SIRFETCHD,FIGHTING,,248.0,176.0,158.0,0.8,117.0,,3.0,50000.0,50.0,3000.0,3.0,"['COUNTER_FAST', 'FURY_CUTTER_FAST']","['CLOSE_COMBAT', 'BRAVE_BIRD', 'LEAF_BLADE', 'NIGHT_SLASH']",,,,,,,,,,,0865,POKEMON_SIRFETCHD
MR_RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,"['CONFUSION_FAST', 'ZEN_HEADBUTT_FAST', 'ICE_SHARD_FAST']","['PSYBEAM', 'PSYCHIC', 'ICE_PUNCH', 'ICY_WIND', 'TRIPLE_AXEL']",,,,,,,,,,,0866,POKEMON_MR_RIME
RUNERIGUS,GROUND,GHOST,163.0,237.0,151.0,1.6,66.6,,3.0,50000.0,50.0,3000.0,3.0,"['ASTONISH_FAST', 'SHADOW_CLAW_FAST']","['SHADOW_BALL', 'SAND_TOMB', 'ROCK_TOMB', 'BRUTAL_SWING']",,,,,,,,,,,0867,POKEMON_RUNERIGUS
MILCERY,FAIRY,,90.0,97.0,128.0,0.2,0.3,,3.0,50000.0,50.0,,,"['TACKLE_FAST', 'CHARM_FAST']",['DAZZLING_GLEAM'],,,,,,,,,,,0868,POKEMON_MILCERY
ALCREMIE,FAIRY,,203.0,203.0,163.0,0.3,0.5,,3.0,50000.0,50.0,,,"['TACKLE_FAST', 'CHARM_FAST']","['DAZZLING_GLEAM', 'PSYSHOCK', 'ENERGY_BALL']",,,,,,,,,,,0869,POKEMON_ALCREMIE
FALINKS,FIGHTING,,193.0,170.0,163.0,3.0,62.0,,5.0,75000.0,75.0,,,"['ROCK_SMASH_FAST', 'COUNTER_FAST']","['SUPER_POWER', 'BRICK_BREAK', 'MEGAHORN']",,,,,,,,,,,0870,POKEMON_FALINKS
PINCURCHIN,ELECTRIC,,176.0,161.0,134.0,0.3,1.0,,5.0,75000.0,75.0,,,"['THUNDER_SHOCK_FAST', 'WATER_GUN_FAST', 'POISON_JAB_FAST']","['DISCHARGE', 'THUNDERBOLT', 'BUBBLE_BEAM']",,,,,,,,,,,0871,POKEMON_PINCURCHIN
SNOM,ICE,BUG,76.0,59.0,102.0,0.3,3.8,,5.0,75000.0,75.0,,,"['POWDER_SNOW_FAST', 'STRUGGLE_BUG_FAST']","['ICY_WIND', 'BUG_BUZZ']",,,,,,,,,,,0872,POKEMON_SNOM
FROSMOTH,ICE,BUG,230.0,155.0,172.0,1.3,42.0,,5.0,75000.0,75.0,,,"['POWDER_SNOW_FAST', 'BUG_BITE_FAST']","['ICY_WIND', 'BUG_BUZZ', 'ICE_BEAM', 'HURRICANE']",,,,,,,,,,,0873,POKEMON_FROSMOTH
STONJOURNER,ROCK,,222.0,182.0,225.0,2.5,520.0,,5.0,75000.0,75.0,,,['ROCK_THROW_FAST'],"['STONE_EDGE', 'ROCK_SLIDE', 'STOMP']",,,,,,,,,,,0874,POKEMON_STONJOURNER
EISCUE,ICE,,148.0,195.0,181.0,1.4,89.0,,5.0,75000.0,75.0,,,['POWDER_SNOW_FAST'],"['ICY_WIND', 'WEATHER_BALL_ICE', 'SURF']",,,,,,,,,,,0875,POKEMON_EISCUE
INDEEDEE,PSYCHIC,NORMAL,208.0,166.0,155.0,0.9,28.0,,3.0,50000.0,50.0,,,['EXTRASENSORY_FAST'],"['PSYBEAM', 'PSYCHIC', 'SHADOW_BALL']",,,,,,,,,,,0876,POKEMON_INDEEDEE
MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,"['CHARGE_BEAM_FAST', 'BITE_FAST', 'THUNDER_SHOCK_FAST']","['SEED_BOMB', 'OUTRAGE', 406, 'PSYCHIC_FANGS']",,,,,,,,,,,0877,POKEMON_MORPEKO
CUFANT,STEEL,,140.0,91.0,176.0,1.2,100.0,,5.0,75000.0,75.0,,,"['TACKLE_FAST', 'ROCK_SMASH_FAST']","['IRON_HEAD', 'DIG', 'PLAY_ROUGH']",,,,,,,,,,,0878,POKEMON_CUFANT
COPPERAJAH,STEEL,,226.0,126.0,263.0,1.2,100.0,,5.0,75000.0,75.0,,,"['TACKLE_FAST', 'ROCK_SMASH_FAST']","['IRON_HEAD', 'DIG', 'PLAY_ROUGH', 'HEAVY_SLAM']",,,,,,,,,,,0879,POKEMON_COPPERAJAH
DRACOZOLT,ELECTRIC,DRAGON,195.0,165.0,207.0,1.8,190.0,,5.0,75000.0,75.0,,,"['DRAGON_TAIL_FAST', 'THUNDER_SHOCK_FAST']","['DISCHARGE', 'DRAGON_PULSE', 'ANCIENT_POWER']",,,,,,,,,,,0880,POKEMON_DRACOZOLT
ARCTOZOLT,ELECTRIC,ICE,190.0,166.0,207.0,2.3,150.0,,5.0,75000.0,75.0,,,"['POWDER_SNOW_FAST', 'THUNDER_SHOCK_FAST']","['DISCHARGE', 'AVALANCHE', 'ANCIENT_POWER']",,,,,,,,,,,0881,POKEMON_ARCTOZOLT
DRACOVISH,WATER,DRAGON,175.0,185.0,207.0,2.3,215.0,,5.0,75000.0,75.0,,,"['DRAGON_BREATH_FAST', 'WATER_GUN_FAST']","['BRINE', 'DRAGON_PULSE', 'ANCIENT_POWER']",,,,,,,,,,,0882,POKEMON_DRACOVISH
ARCTOVISH,WATER,ICE,171.0,185.0,207.0,2.0,175.0,,5.0,75000.0,75.0,,,"['POWDER_SNOW_FAST', 'WATER_GUN_FAST']","['BRINE', 'AVALANCHE', 'ANCIENT_POWER']",,,,,,,,,,,0883,POKEMON_ARCTOVISH
DURALUDON,STEEL,DRAGON,239.0,185.0,172.0,1.8,40.0,,5.0,75000.0,75.0,,,"['DRAGON_TAIL_FAST', 'METAL_CLAW_FAST']","['FLASH_CANNON', 'DRAGON_CLAW', 'HYPER_BEAM']",,,,,,,,,,,0884,POKEMON_DURALUDON
DREEPY,DRAGON,GHOST,117.0,61.0,99.0,0.5,2.0,,5.0,75000.0,75.0,,,"['ASTONISH_FAST', 'QUICK_ATTACK_FAST']",['STRUGGLE'],,,,,,,,,,,0885,POKEMON_DREEPY
DRAKLOAK,DRAGON,GHOST,163.0,105.0,169.0,1.4,11.0,,5.0,75000.0,75.0,,,"['ASTONISH_FAST', 'DRAGON_TAIL_FAST']","['DRAGON_PULSE', 'SHADOW_BALL', 'OUTRAGE']",,,,,,,,,,,0886,POKEMON_DRAKLOAK
DRAGAPULT,DRAGON,GHOST,266.0,170.0,204.0,3.0,50.0,,5.0,75000.0,75.0,,,"['ASTONISH_FAST', 'DRAGON_TAIL_FAST']","['DRAGON_PULSE', 'SHADOW_BALL', 'OUTRAGE', 'BREAKING_SWIPE']",,,,,,,,,,,0887,POKEMON_DRAGAPULT
ZACIAN,FAIRY,STEEL,254.0,236.0,192.0,2.8,110.0,,20.0,100000.0,100.0,,,"['METAL_CLAW_FAST', 'SNARL_FAST', 'QUICK_ATTACK_FAST', 'FIRE_FANG_FAST']","['PLAY_ROUGH', 'IRON_HEAD', 'WILD_CHARGE', 'CLOSE_COMBAT']",,,,,,,,,,,0888,POKEMON_ZACIAN
ZACIAN,FAIRY,,254.0,236.0,192.0,2.8,110.0,,20.0,100000.0,100.0,,,"['METAL_CLAW_FAST', 'SNARL_FAST', 'QUICK_ATTACK_FAST', 'FIRE_FANG_FAST']","['PLAY_ROUGH', 'IRON_HEAD', 'WILD_CHARGE', 'CLOSE_COMBAT']",,,,,,,,,,,0888,POKEMON_ZACIAN_HERO
ZAMAZENTA,FIGHTING,STEEL,254.0,236.0,192.0,2.9,210.0,,20.0,100000.0,100.0,,,"['METAL_CLAW_FAST', 'SNARL_FAST', 'QUICK_ATTACK_FAST', 'ICE_FANG_FAST']","['MOONBLAST', 'IRON_HEAD', 'CRUNCH', 'CLOSE_COMBAT']",,,,,,,,,,,0889,POKEMON_ZAMAZENTA
ZAMAZENTA,FIGHTING,,254.0,236.0,192.0,2.9,210.0,,20.0,100000.0,100.0,,,"['METAL_CLAW_FAST', 'SNARL_FAST', 'QUICK_ATTACK_FAST', 'ICE_FANG_FAST']","['MOONBLAST', 'IRON_HEAD', 'CRUNCH', 'CLOSE_COMBAT']",,,,,,,,,,,0889,POKEMON_ZAMAZENTA_HERO
ETERNATUS,POISON,DRAGON,278.0,192.0,268.0,20.0,950.0,,20.0,100000.0,100.0,,,"['DRAGON_TAIL_FAST', 'POISON_JAB_FAST']","['CROSS_POISON', 'DRAGON_PULSE', 'FLAMETHROWER']",,,,,,,,,,,0890,POKEMON_ETERNATUS
KUBFU,FIGHTING,,170.0,112.0,155.0,0.6,12.0,,20.0,100000.0,100.0,,,"['ROCK_SMASH_FAST', 'COUNTER_FAST']","['BRICK_BREAK', 'DYNAMIC_PUNCH', 'CLOSE_COMBAT']",,,,,,,,,,,0891,POKEMON_KUBFU
URSHIFU,FIGHTING,,254.0,177.0,225.0,1.9,105.0,,20.0,100000.0,100.0,,,"['ROCK_SMASH_FAST', 'COUNTER_FAST']","['BRICK_BREAK', 'DYNAMIC_PUNCH', 'CLOSE_COMBAT']",,,,,,,,,,,0892,POKEMON_URSHIFU
URSHIFU,FIGHTING,WATER,254.0,177.0,225.0,1.9,105.0,,20.0,100000.0,100.0,,,"['ROCK_SMASH_FAST', 'COUNTER_FAST', 'WATERFALL_FAST']","['BRICK_BREAK', 'DYNAMIC_PUNCH', 'CLOSE_COMBAT', 'AQUA_JET']",,,,,,,,,,,0892,POKEMON_URSHIFU_RAPID_STRIKE
URSHIFU,FIGHTING,DARK,254.0,177.0,225.0,1.9,105.0,,20.0,100000.0,100.0,,,"['ROCK_SMASH_FAST', 'COUNTER_FAST', 'SUCKER_PUNCH_FAST']","['BRICK_BREAK', 'DYNAMIC_PUNCH', 'CLOSE_COMBAT', 'PAYBACK']",,,,,,,,,,,0892,POKEMON_URSHIFU_SINGLE_STRIKE
ZARUDE,DARK,GRASS,242.0,215.0,233.0,1.8,70.0,,20.0,100000.0,100.0,,,"['VINE_WHIP_FAST', 'BITE_FAST']","['POWER_WHIP', 'ENERGY_BALL', 'DARK_PULSE']",,,,,,,,,,,0893,POKEMON_ZARUDE
REGIELEKI,ELECTRIC,,250.0,125.0,190.0,1.2,145.0,,20.0,100000.0,100.0,,,"['THUNDER_SHOCK_FAST', 'LOCK_ON_FAST', 'VOLT_SWITCH_FAST']","['HYPER_BEAM', 'THUNDER', 'ZAP_CANNON']",,,,,,,,,,,0894,POKEMON_REGIELEKI
REGIDRAGO,DRAGON,,202.0,101.0,400.0,2.1,200.0,,20.0,100000.0,100.0,,,['BITE_FAST'],"['HYPER_BEAM', 'OUTRAGE', 'DRAGON_PULSE', 'BREAKING_SWIPE']",,,,,,,,,,,0895,POKEMON_REGIDRAGO
GLASTRIER,ICE,,246.0,223.0,225.0,2.2,800.0,,20.0,100000.0,100.0,,,"['TACKLE_FAST', 'TAKE_DOWN_FAST']","['AVALANCHE', 'ICY_WIND', 'BULLDOZE']",,,,,,,,,,,0896,POKEMON_GLASTRIER
SPECTRIER,GHOST,,273.0,146.0,205.0,2.0,44.5,,20.0,100000.0,100.0,,,"['TACKLE_FAST', 'TAKE_DOWN_FAST']","['SHADOW_BALL', 'FOUL_PLAY', 'BULLDOZE']",,,,,,,,,,,0897,POKEMON_SPECTRIER
CALYREX,PSYCHIC,GRASS,162.0,162.0,225.0,1.1,7.7,,20.0,100000.0,100.0,,,"['POUND_FAST', 'CONFUSION_FAST']","['PSYSHOCK', 'PSYCHIC', 'ENERGY_BALL']",,,,,,,,,,,0898,POKEMON_CALYREX
CALYREX,PSYCHIC,ICE,268.0,246.0,205.0,2.4,809.1,,20.0,100000.0,100.0,,,"['CONFUSION_FAST', 'TAKE_DOWN_FAST']","['PSYSHOCK', 'PSYCHIC', 'ENERGY_BALL', 'AVALANCHE']",,,,,,,,,,,0898,POKEMON_CALYREX_ICE_RIDER
CALYREX,PSYCHIC,GHOST,324.0,194.0,205.0,2.4,53.6,,20.0,100000.0,100.0,,,"['CONFUSION_FAST', 'TAKE_DOWN_FAST']","['PSYSHOCK', 'PSYCHIC', 'ENERGY_BALL', 'SHADOW_BALL']",,,,,,,,,,,0898,POKEMON_CALYREX_SHADOW_RIDER
WYRDEER,NORMAL,PSYCHIC,206.0,145.0,230.0,1.8,95.1,25.0,5.0,75000.0,75.0,,,"['TACKLE_FAST', 'ZEN_HEADBUTT_FAST', 'CONFUSION_FAST']","['STOMP', 'WILD_CHARGE', 'MEGAHORN', 'PSYCHIC']",,,,,,,,,,,0899,POKEMON_WYRDEER
KLEAVOR,BUG,ROCK,253.0,174.0,172.0,1.8,89.0,25.0,5.0,75000.0,75.0,,,"['QUICK_ATTACK_FAST', 'AIR_SLASH_FAST']","['X_SCISSOR', 'ROCK_SLIDE', 'STONE_EDGE', 'TRAILBLAZE']",,,,,,,,,,,0900,POKEMON_KLEAVOR
URSALUNA,GROUND,NORMAL,243.0,181.0,277.0,2.4,290.0,,3.0,50000.0,50.0,3000.0,3.0,"['TACKLE_FAST', 'ROCK_SMASH_FAST']","['FIRE_PUNCH', 'THUNDER_PUNCH', 'AERIAL_ACE', 'ICE_PUNCH', 'TRAILBLAZE', 'SWIFT']",,['HIGH_HORSEPOWER'],,,,,,,,,0901,POKEMON_URSALUNA
SNEASLER,FIGHTING,POISON,259.0,158.0,190.0,1.3,43.0,25.0,5.0,75000.0,75.0,3000.0,3.0,"['ROCK_SMASH_FAST', 'POISON_JAB_FAST', 'SHADOW_CLAW_FAST']","['AERIAL_ACE', 'CLOSE_COMBAT', 'X_SCISSOR']",,,,,,,,,,,0903,POKEMON_SNEASLER
OVERQWIL,DARK,POISON,222.0,171.0,198.0,2.5,60.5,25.0,5.0,75000.0,75.0,,,"['POISON_STING_FAST', 'POISON_JAB_FAST']","['AQUA_TAIL', 'ICE_BEAM', 'SLUDGE_BOMB', 'DARK_PULSE', 'SHADOW_BALL']",,,,,,,,,,,0904,POKEMON_OVERQWIL
ENAMORUS,FAIRY,FLYING,281.0,162.0,179.0,1.6,48.0,25.0,20.0,100000.0,100.0,,,"['ASTONISH_FAST', 'ZEN_HEADBUTT_FAST', 'FAIRY_WIND_FAST']","['DAZZLING_GLEAM', 'FLY', 'GRASS_KNOT']",,,,,,,,,,,0905,POKEMON_ENAMORUS
SPRIGATITO,GRASS,,116.0,99.0,120.0,0.4,4.1,,3.0,10000.0,25.0,,,"['LEAFAGE_FAST', 'CHARM_FAST']","['GRASS_KNOT', 'PLAY_ROUGH', 'ENERGY_BALL']",,,,,,,,,,,0906,POKEMON_SPRIGATITO
FLORAGATO,GRASS,,157.0,128.0,156.0,0.9,12.2,,3.0,10000.0,25.0,,,"['LEAFAGE_FAST', 'CHARM_FAST']","['GRASS_KNOT', 'PLAY_ROUGH', 'ENERGY_BALL']",,,,,,,,,,,0907,POKEMON_FLORAGATO
MEOWSCARADA,GRASS,DARK,233.0,153.0,183.0,1.5,31.2,,3.0,10000.0,25.0,,,"['LEAFAGE_FAST', 'CHARM_FAST']","['GRASS_KNOT', 'PLAY_ROUGH', 'ENERGY_BALL', 'NIGHT_SLASH']",,,,,,,,,,,0908,POKEMON_MEOWSCARADA
FUECOCO,FIRE,,112.0,96.0,167.0,0.4,9.8,,3.0,10000.0,25.0,,,"['INCINERATE_FAST', 'BITE_FAST']","['FLAMETHROWER', 'DISARMING_VOICE', 'CRUNCH']",,,,,,,,,,,0909,POKEMON_FUECOCO
CROCALOR,FIRE,,162.0,134.0,191.0,1.0,30.7,,3.0,10000.0,25.0,,,"['INCINERATE_FAST', 'BITE_FAST']","['FLAMETHROWER', 'DISARMING_VOICE', 'CRUNCH']",,,,,,,,,,,0910,POKEMON_CROCALOR
SKELEDIRGE,FIRE,GHOST,207.0,178.0,232.0,1.6,326.5,,3.0,10000.0,25.0,,,"['INCINERATE_FAST', 'BITE_FAST']","['FLAMETHROWER', 'DISARMING_VOICE', 'CRUNCH', 'SHADOW_BALL']",,,,,,,,,,,0911,POKEMON_SKELEDIRGE
QUAXLY,WATER,,120.0,86.0,146.0,0.5,6.1,,3.0,10000.0,25.0,,,"['WATER_GUN_FAST', 'WING_ATTACK_FAST']","['AQUA_JET', 'AERIAL_ACE', 'LIQUIDATION']",,,,,,,,,,,0912,POKEMON_QUAXLY
QUAXWELL,WATER,,162.0,123.0,172.0,1.2,21.5,,3.0,10000.0,25.0,,,"['WATER_GUN_FAST', 'WING_ATTACK_FAST']","['AQUA_JET', 'AERIAL_ACE', 'LIQUIDATION']",,,,,,,,,,,0913,POKEMON_QUAXWELL
QUAQUAVAL,WATER,FIGHTING,236.0,159.0,198.0,1.8,61.9,,3.0,10000.0,25.0,,,"['WATER_GUN_FAST', 'WING_ATTACK_FAST']","['AQUA_JET', 'AERIAL_ACE', 'LIQUIDATION', 'CLOSE_COMBAT']",,,,,,,,,,,0914,POKEMON_QUAQUAVAL
LECHONK,NORMAL,,81.0,79.0,144.0,0.5,10.2,,1.0,10000.0,25.0,,,"['TACKLE_FAST', 'TAKE_DOWN_FAST']","['DIG', 'TRAILBLAZE', 'BODY_SLAM']",,,,,,,,,,,0915,POKEMON_LECHONK
OINKOLOGNE,NORMAL,,186.0,153.0,242.0,1.0,120.0,,1.0,10000.0,25.0,,,"['TACKLE_FAST', 'TAKE_DOWN_FAST']","['DIG', 'TRAILBLAZE', 'BODY_SLAM']",,,,,,,,,,,0916,POKEMON_OINKOLOGNE
TAROUNTULA,BUG,,70.0,77.0,111.0,0.3,4.0,,1.0,50000.0,50.0,,,"['BUG_BITE_FAST', 'STRUGGLE_BUG_FAST']","['X_SCISSOR', 'GRASS_KNOT', 'LUNGE']",,,,,,,,,,,0917,POKEMON_TAROUNTULA
SPIDOPS,BUG,,139.0,166.0,155.0,1.0,16.5,,1.0,50000.0,50.0,,,"['BUG_BITE_FAST', 'COUNTER_FAST']","['X_SCISSOR', 'GRASS_KNOT', 'LUNGE', 'ROCK_TOMB']",,,,,,,,,,,0918,POKEMON_SPIDOPS
NYMBLE,BUG,,81.0,65.0,107.0,0.2,1.0,,1.0,50000.0,50.0,,,"['BUG_BITE_FAST', 'STRUGGLE_BUG_FAST']","['X_SCISSOR', 'TRAILBLAZE', 'BUG_BUZZ']",,,,,,,,,,,0919,POKEMON_NYMBLE
LOKIX,BUG,DARK,199.0,144.0,174.0,1.0,17.5,,1.0,50000.0,50.0,,,"['BUG_BITE_FAST', 'SUCKER_PUNCH_FAST', 'COUNTER_FAST']","['X_SCISSOR', 'TRAILBLAZE', 'BUG_BUZZ', 'DARK_PULSE']",,,,,,,,,,,0920,POKEMON_LOKIX
PAWMI,ELECTRIC,,95.0,45.0,128.0,0.3,2.5,,3.0,75000.0,75.0,,,"['SPARK_FAST', 'CHARGE_BEAM_FAST']","['THUNDERBOLT', 'DISCHARGE', 'WILD_CHARGE']",,,,,,,,,,,0921,POKEMON_PAWMI
PAWMO,ELECTRIC,FIGHTING,147.0,82.0,155.0,0.4,6.5,,3.0,75000.0,75.0,,,"['SPARK_FAST', 'CHARGE_BEAM_FAST']","['THUNDERBOLT', 'DISCHARGE', 'WILD_CHARGE', 'THUNDER_PUNCH']",,,,,,,,,,,0922,POKEMON_PAWMO
PAWMOT,ELECTRIC,FIGHTING,232.0,141.0,172.0,0.9,41.0,,3.0,75000.0,75.0,,,"['SPARK_FAST', 'CHARGE_BEAM_FAST', 'LOW_KICK_FAST']","['THUNDERBOLT', 'DISCHARGE', 'WILD_CHARGE', 'CLOSE_COMBAT', 'THUNDER_PUNCH']",,,,,,,,,,,0923,POKEMON_PAWMOT
TANDEMAUS,NORMAL,,98.0,90.0,137.0,0.3,1.8,,1.0,10000.0,25.0,,,"['TAKE_DOWN_FAST', 'MUD_SHOT_FAST', 'BULLET_SEED_FAST']","['SWIFT', 'PLAY_ROUGH', 'CRUNCH']",,,,,,,,,,,0924,POKEMON_TANDEMAUS
MAUSHOLD,NORMAL,,159.0,157.0,179.0,0.3,2.3,,1.0,10000.0,25.0,,,"['TAKE_DOWN_FAST', 'MUD_SHOT_FAST', 'BULLET_SEED_FAST']","['SWIFT', 'PLAY_ROUGH', 'CRUNCH']",,,,,,,,,,,0925,POKEMON_MAUSHOLD
FIDOUGH,FAIRY,,102.0,126.0,114.0,0.3,10.9,,3.0,50000.0,50.0,,,"['CHARM_FAST', 'BITE_FAST']","['BODY_SLAM', 'PLAY_ROUGH', 'PSYCHIC_FANGS']",,,,,,,,,,,0926,POKEMON_FIDOUGH
DACHSBUN,FAIRY,,159.0,212.0,149.0,0.5,14.9,,3.0,50000.0,50.0,,,"['CHARM_FAST', 'BITE_FAST']","['BODY_SLAM', 'PLAY_ROUGH', 'PSYCHIC_FANGS']",,,,,,,,,,,0927,POKEMON_DACHSBUN
SMOLIV,GRASS,NORMAL,100.0,89.0,121.0,0.3,6.5,,3.0,50000.0,50.0,,,"['RAZOR_LEAF_FAST', 'TACKLE_FAST']","['SEED_BOMB', 'ENERGY_BALL', 'EARTH_POWER', 'TRAILBLAZE']",,,,,,,,,,,0928,POKEMON_SMOLIV
DOLLIV,GRASS,NORMAL,137.0,131.0,141.0,0.6,11.9,,3.0,50000.0,50.0,,,"['RAZOR_LEAF_FAST', 'TACKLE_FAST', 'MAGICAL_LEAF_FAST']","['SEED_BOMB', 'ENERGY_BALL', 'EARTH_POWER', 'TRAILBLAZE']",,,,,,,,,,,0929,POKEMON_DOLLIV
ARBOLIVA,GRASS,NORMAL,219.0,189.0,186.0,1.4,48.2,,3.0,50000.0,50.0,,,"['RAZOR_LEAF_FAST', 'TACKLE_FAST', 'MAGICAL_LEAF_FAST']","['SEED_BOMB', 'ENERGY_BALL', 'EARTH_POWER', 'TRAILBLAZE']",,,,,,,,,,,0930,POKEMON_ARBOLIVA
SQUAWKABILLY,NORMAL,FLYING,185.0,105.0,193.0,0.6,2.4,,3.0,75000.0,75.0,,,"['PECK_FAST', 'AIR_SLASH_FAST']","['AERIAL_ACE', 'BRAVE_BIRD', 'FLY']",,,,,,,,,,,0931,POKEMON_SQUAWKABILLY
NACLI,ROCK,,95.0,108.0,146.0,0.4,16.0,,5.0,50000.0,50.0,,,"['ROCK_THROW_FAST', 'MUD_SHOT_FAST']","['ROCK_BLAST', 'ROCK_TOMB', 'ANCIENT_POWER']",,,,,,,,,,,0932,POKEMON_NACLI
NACLSTACK,ROCK,,105.0,160.0,155.0,0.6,105.0,,5.0,50000.0,50.0,,,"['SMACK_DOWN_FAST', 'MUD_SHOT_FAST']","['ROCK_BLAST', 'ROCK_TOMB', 'ANCIENT_POWER']",,,,,,,,,,,0933,POKEMON_NACLSTACK
GARGANACL,ROCK,,171.0,212.0,225.0,2.3,240.0,,5.0,50000.0,50.0,,,"['SMACK_DOWN_FAST', 'MUD_SHOT_FAST']","['ROCK_SLIDE', 'ROCK_TOMB', 'ANCIENT_POWER']",,,,,,,,,,,0934,POKEMON_GARGANACL
CHARCADET,FIRE,,92.0,74.0,120.0,0.6,10.5,,5.0,50000.0,50.0,,,"['EMBER_FAST', 'INCINERATE_FAST']","['FLAME_CHARGE', 'HEAT_WAVE', 'FLAMETHROWER']",,,,,,,,,,,0935,POKEMON_CHARCADET
ARMAROUGE,FIRE,PSYCHIC,234.0,185.0,198.0,1.5,85.0,,5.0,50000.0,50.0,,,"['EMBER_FAST', 'INCINERATE_FAST']","['FLAME_CHARGE', 'HEAT_WAVE', 'FLAMETHROWER', 'PSYSHOCK']",,,,,,,,,,,0936,POKEMON_ARMAROUGE
CERULEDGE,FIRE,GHOST,239.0,189.0,181.0,1.6,62.0,,5.0,50000.0,50.0,,,"['EMBER_FAST', 'INCINERATE_FAST']","['FLAME_CHARGE', 'HEAT_WAVE', 'FLAMETHROWER', 'SHADOW_BALL']",,,,,,,,,,,0937,POKEMON_CERULEDGE
TADBULB,ELECTRIC,,104.0,73.0,156.0,0.3,0.4,,1.0,50000.0,50.0,,,"['THUNDER_SHOCK_FAST', 'WATER_GUN_FAST']","['PARABOLIC_CHARGE', 'DISCHARGE', 'ZAP_CANNON']",,,,,,,,,,,0938,POKEMON_TADBULB
BELLIBOLT,ELECTRIC,,184.0,165.0,240.0,1.2,113.0,,1.0,50000.0,50.0,,,"['THUNDER_SHOCK_FAST', 'WATER_GUN_FAST']","['PARABOLIC_CHARGE', 'DISCHARGE', 'ZAP_CANNON']",,,,,,,,,,,0939,POKEMON_BELLIBOLT
WATTREL,ELECTRIC,FLYING,105.0,75.0,120.0,0.4,3.6,,1.0,10000.0,25.0,,,"['THUNDER_SHOCK_FAST', 'PECK_FAST']","['ACROBATICS', 'AERIAL_ACE', 'THUNDERBOLT']",,,,,,,,,,,0940,POKEMON_WATTREL
KILOWATTREL,ELECTRIC,FLYING,221.0,132.0,172.0,1.4,38.6,,1.0,10000.0,25.0,,,"['THUNDER_SHOCK_FAST', 'AIR_SLASH_FAST']","['ACROBATICS', 'AERIAL_ACE', 'THUNDERBOLT']",,,,,,,,,,,0941,POKEMON_KILOWATTREL
MASCHIFF,DARK,,140.0,108.0,155.0,0.5,16.0,,3.0,50000.0,50.0,,,"['SNARL_FAST', 'BITE_FAST']","['CRUNCH', 'PAYBACK', 'DIG']",,,,,,,,,,,0942,POKEMON_MASCHIFF
MABOSSTIFF,DARK,,230.0,168.0,190.0,1.1,61.0,,3.0,50000.0,50.0,,,"['SNARL_FAST', 'BITE_FAST']","['CRUNCH', 'PAYBACK', 'DIG']",,,,,,,,,,,0943,POKEMON_MABOSSTIFF
SHROODLE,POISON,NORMAL,124.0,70.0,120.0,0.2,0.7,,3.0,50000.0,50.0,,,"['MUD_SLAP_FAST', 'POISON_JAB_FAST']","['ACID_SPRAY', 'POISON_FANG', 'SLUDGE_BOMB']",,,,,,,,,,,0944,POKEMON_SHROODLE
GRAFAIAI,POISON,NORMAL,199.0,149.0,160.0,0.7,27.2,,3.0,50000.0,50.0,,,"['MUD_SLAP_FAST', 'POISON_JAB_FAST']","['ACID_SPRAY', 'POISON_FANG', 'SLUDGE_BOMB']",,,,,,,,,,,0945,POKEMON_GRAFAIAI
